planet,material,total cost,repair cost,input cost,desired profit,base recipe cost
LG-913b,SIO,1359.6309202517111,220.4983371858833,0.0,1296.9825516599635,128.72437763673247
LG-913f,O,1081.2526987957194,137.52643382589906,0.0,1296.9825516599635,80.38384437487841
LG-913f,AMM,2568.2461822152104,273.4907410461069,0.0,1296.9825516599635,201.04889990581452
SO-715f,HE,149.00330622049216,16.357388649413636,0.0,1296.9825516599635,13.037389300309233
SO-715c,HE,578.7793621514505,52.99646158645694,0.0,1296.9825516599635,71.1586396479168
SO-715c,BER,116.5235028512865,10.937537095628272,0.0,1296.9825516599635,13.22859122944257
SO-715c,GAL,79.74084894921378,7.484914820420602,0.0,1296.9825516599635,9.052758192346326
SO-715g,HE,493.25198475142565,48.37523847316743,0.0,1296.9825516599635,46.975674939693434
UV-351d,N,52.67395198198884,5.165949792856898,0.0,1296.9825516599635,5.0164916160284685
UV-351d,AMM,69.5369245397261,6.818321742244664,0.0,1296.9825516599635,5.81303231145661
FA-382d,AR,2030.087417043009,239.49746193601197,0.0,1296.9825516599635,195.61698647415588
FA-382d,H,288.9623269494939,35.728418739688564,0.0,1296.9825516599635,28.75350179755977
FA-382a,TAI,93.60653779616646,8.689737129033933,0.0,1296.9825516599635,11.030286373509867
FA-382a,HE,1549.5897566779945,141.234922460842,0.0,1296.9825516599635,196.49728964906754
FA-382a,TCO,670.5047498568848,62.24469099276526,0.0,1296.9825516599635,79.0100732261345
FA-382b,GAL,86.23490404136689,8.094482561978536,0.0,1296.9825516599635,9.790010318599455
FA-382b,BOR,117.37436685405868,11.017403872423792,0.0,1296.9825516599635,13.325187468047636
FA-382b,SIO,822.1507276564975,77.1715908113162,0.0,1296.9825516599635,93.33649983932398
FA-382c,BOR,445.95992667023296,41.86025241057611,0.0,1296.9825516599635,50.62859792467664
JP-324b,SCR,1090.9822916773173,128.7075067212812,0.0,1296.9825516599635,105.12585143030026
JP-324b,SIO,795.918846826953,93.89770219833555,0.0,1296.9825516599635,76.69386302637984
JP-324c,TAI,117.93557817791232,10.948264903871484,0.0,1296.9825516599635,13.8971404300898
JP-324c,AMM,500.14336559690014,46.42960284816095,0.0,1296.9825516599635,58.9352483301736
JP-324d,CLI,118.06822618129443,13.928976786080904,0.0,1296.9825516599635,11.37692417086911
JP-324d,MAG,603.3423223855693,71.17868603924342,0.0,1296.9825516599635,58.137401338753904
LG-430a,SIO,75.28313675879394,12.99337993558118,0.0,1296.9825516599635,6.04494900552829
LG-430c,LST,58.15423715461111,10.037043231006026,0.0,1296.9825516599635,4.669563639216441
LG-430c,SIO,60.41214700212854,10.426743790416587,0.0,1296.9825516599635,4.850865195912384
LG-430c,HE,167.3000330129813,31.00992065933682,0.0,1296.9825516599635,12.094407504220698
LG-430d,HE,1169.04978439204,107.0451125984974,0.0,1296.9825516599635,143.73005980862888
LG-430d,N,631.614625473565,57.8343707901512,0.0,1296.9825516599635,77.65452687075347
LG-430g,AMM,635.6306762886062,62.32565631659951,0.0,1296.9825516599635,53.136397444609194
LG-430e,GAL,449.5744645504808,42.19953282338021,0.0,1296.9825516599635,51.03894642031154
LG-430e,ZIR,92.34372369370831,8.667889985571529,0.0,1296.9825516599635,10.483527730089783
LG-430e,HAL,135.3271636274293,12.70255215473745,0.0,1296.9825516599635,15.363318867541116
LG-430e,BRM,577.6013275175338,54.21683859152378,0.0,1296.9825516599635,65.57348233055177
IV-313a,AMM,824.2975218473754,142.91901551922837,0.0,1296.9825516599635,69.1707476250987
IV-313a,BRM,102.48947234034544,16.496579483460646,0.0,1296.9825516599635,9.416109924407824
IV-313c,LIO,116.77178666510447,13.776030675940826,0.0,1296.9825516599635,11.25200068768606
IV-313c,HE,1114.3081604313663,137.77736697110183,0.0,1296.9825516599635,110.88041140947401
IV-313b,LIO,53.33343835595214,6.4176475599035525,0.0,1296.9825516599635,8.129680098235564
IV-313g,AMM,89.04741849396821,8.731389166647986,0.0,1296.9825516599635,7.444038176602323
IV-313e,HE,1312.6838596540838,128.74027214030514,0.0,1296.9825516599635,125.01563540746439
IV-313f,HE,68.58647565559662,6.726556037165523,0.0,1296.9825516599635,6.531947331707502
AW-844a,N,125.26692170570794,23.218867524263725,0.0,1296.9825516599635,9.055761500002724
AW-844a,H,241.9270426185619,44.84242030225715,0.0,1296.9825516599635,17.4893225483872
AW-844a,BTS,952.1081494770322,206.23645947476876,0.0,1296.9825516599635,50.95021365062777
AW-844i,BRM,73.33685086533212,8.651839079033488,0.0,1296.9825516599635,7.066658136661378
AW-844i,TAI,191.0855294207577,22.5431175646763,0.0,1296.9825516599635,18.412791050423692
AW-844i,SIO,33.23642586123524,3.9210329421108034,0.0,1296.9825516599635,3.2026253714811324
AW-844b,MAG,340.2592442082713,40.94361765603543,0.0,1296.9825516599635,51.86612547683124
AW-844b,TCO,138.97596998762853,16.723069469545944,0.0,1296.9825516599635,21.184274109627424
AW-844e,HE,92.76008699102657,9.097360918363131,0.0,1296.9825516599635,8.834161500767395
AW-844c,BRM,53.28308115345674,6.411588044753579,0.0,1296.9825516599635,8.122004089346031
AW-844c,GAL,79.20194220271821,9.530421566382481,0.0,1296.9825516599635,12.072847225218933
AW-844d,H,161.7762412696884,20.002639621692172,0.0,1296.9825516599635,16.09771589693587
AW-844d,BRM,987.3413120354015,116.48056941384458,0.0,1296.9825516599635,95.1391208380228
AW-844h,NE,211.8102185762691,20.773093979225234,0.0,1296.9825516599635,20.172099219749725
OP-649a,BOR,298.0006953154049,51.432982497878236,0.0,1296.9825516599635,23.92832026334466
OP-649e,H,507.2734884065336,62.72125436094993,0.0,1296.9825516599635,50.476784689310264
OP-649e,AMM,574.321658070236,67.75500320230277,0.0,1296.9825516599635,55.34100210432464
OP-649e,GAL,597.470628985191,70.4859790873894,0.0,1296.9825516599635,57.57161143294027
OP-649c,CUO,52.503612003263655,4.122732199231517,0.0,1296.9825516599635,10.519812012614485
OP-649c,HAL,54.979288797444894,4.317129347253005,0.0,1296.9825516599635,11.015847494462088
OP-649c,GAL,283.0076138267513,22.222558746600136,0.0,1296.9825516599635,56.704420553217474
OP-649d,O,1748.8449169249425,160.1345841288493,0.0,1296.9825516599635,215.01358441835575
OP-649d,HE,650.9144870598709,59.601580265935745,0.0,1296.9825516599635,80.02736872670623
OP-649b,O,84.78087495397175,14.69954580977615,0.0,1296.9825516599635,7.114368719359149
OP-649g,HE,94.90182074180446,10.418198124500329,0.0,1296.9825516599635,8.303654554404153
AU-522a,GAL,539.7479401771309,63.676204616795886,0.0,1296.9825516599635,52.00951674626651
AU-522a,FEO,833.6928735171119,98.35405390193543,0.0,1296.9825516599635,80.33372661357762
AU-522a,SIO,1809.2512567976128,213.4445444909568,0.0,1296.9825516599635,174.33745742084466
AU-522b,BRM,45.19318570999675,5.331619310321432,0.0,1296.9825516599635,4.354765574890095
AU-522b,HE,122.68178708949381,15.168850234352082,0.0,1296.9825516599635,12.20758090801976
AU-522b,HAL,188.6409606882789,22.25472209852954,0.0,1296.9825516599635,18.177235101127195
AU-522b,BOR,1089.3873275032063,128.51934247358838,0.0,1296.9825516599635,104.97216244003582
JS-572g,H,639.1215565104465,62.681263665093525,0.0,1296.9825516599635,60.86780674732778
JS-572b,TAI,113.73022341613925,13.68523225378016,0.0,1296.9825516599635,17.33603462246843
JS-572b,FEO,23.163043133040027,2.7872241472709245,0.0,1296.9825516599635,3.530770499296561
JS-572d,LST,684.6469776209528,80.77051859235573,0.0,1296.9825516599635,65.97182832448058
JS-572a,BRM,703.4717015655527,121.41464192249256,0.0,1296.9825516599635,56.48609696512475
JS-572a,HE,1021.321379062731,189.3071648704476,0.0,1296.9825516599635,73.83308137302568
JS-572i,H,41.071665821222275,4.028066160936264,0.0,1296.9825516599635,3.911528554359007
JS-572j,AMM,557.6609634301823,52.345126305427385,0.0,1296.9825516599635,63.30970790716798
JS-572j,BRM,457.5966447722247,42.95253879742066,0.0,1296.9825516599635,51.949682369073805
JS-572f,H,38.57064328741623,3.7827806572994076,0.0,1296.9825516599635,3.67333950454884
JS-572h,H,41.979363193636786,4.60843974829043,0.0,1296.9825516599635,3.673081587361758
KC-765e,FEO,1297.3941857272907,153.05873629068563,0.0,1296.9825516599635,125.01547408767918
KC-765e,O,59.173524558156686,8.343648035496063,0.0,1296.9825516599635,4.967135623669309
KC-765e,LES,756.1088416169456,93.4882190050775,0.0,1296.9825516599635,75.23740954779767
KC-765f,HE3,752.5651327442656,73.80713892401533,0.0,1296.9825516599635,71.6717948221894
KC-765b,ALO,33.73298677155197,4.059112386451809,0.0,1296.9825516599635,5.141959709787283
KC-765d,SIO,1970.3284582749864,232.44746062438028,0.0,1296.9825516599635,189.85867905798497
KC-765d,FEO,39.20855256331867,4.625588408787519,0.0,1296.9825516599635,3.778092919575712
KC-765d,AMM,229.2221841561127,27.042249936597223,0.0,1296.9825516599635,22.08759707646264
QQ-033b,TAI,90.3829766455605,8.39048560582164,0.0,1296.9825516599635,10.65043253561735
QQ-033b,SIO,1067.5373120054899,99.10225113723946,0.0,1296.9825516599635,125.79508379498836
QQ-033c,MAG,800.8953819268567,94.48480377615749,0.0,1296.9825516599635,77.17339646476941
QQ-033c,HE,1196.9207620750676,147.99190827778622,0.0,1296.9825516599635,119.10086566363164
QQ-033c,LES,793.2063355242466,98.07509650743359,0.0,1296.9825516599635,78.9288348938255
QQ-033c,LST,816.8878238934725,96.37149556539204,0.0,1296.9825516599635,78.71441054998007
NL-881a,TAI,1013.4902109700234,79.58211953326813,0.0,1296.9825516599635,203.066533696137
NL-881f,AR,201.23162126492127,19.735607697429636,0.0,1296.9825516599635,19.164628871979666
NL-881f,HE,1114.0400223568263,109.25845899499646,0.0,1296.9825516599635,106.09745845506572
NL-881c,CLI,91.11556965276101,10.749265027451703,0.0,1296.9825516599635,8.779795887957837
NL-881c,HE,597.2470715072955,73.84593585998856,0.0,1296.9825516599635,59.42970118445195
NL-881c,TAI,171.05670925481627,20.18023823492665,0.0,1296.9825516599635,16.482836009767794
NL-881c,SIO,57.40243472017503,6.771992826030247,0.0,1296.9825516599635,5.531235355665574
NL-881c,LIO,111.6983388854941,13.177495925032687,0.0,1296.9825516599635,10.763128850271805
NL-881b,HE,213.53197983385905,17.910061299078915,0.0,1296.9825516599635,41.256407214187846
NL-881b,MAG,428.01676287150445,33.609087504141684,0.0,1296.9825516599635,85.75897375167501
NL-881b,SIO,331.0014498977272,25.99117057700433,0.0,1296.9825516599635,66.32063768508867
NL-881e,TAI,119.50953257975915,14.099013416723754,0.0,1296.9825516599635,11.515806867193717
NL-881e,HE,156.93697877148554,19.404294506076862,0.0,1296.9825516599635,15.616179966595517
NL-881e,FEO,49.88586398192668,5.885233172647872,0.0,1296.9825516599635,4.806946882128962
NL-881e,AMM,732.5402042443345,86.42067243495902,0.0,1296.9825516599635,70.58676686650458
NL-506a,ZIR,91.93520957969501,8.629544603165629,0.0,1296.9825516599635,10.437150251782796
NL-506a,HE,811.9823252307091,74.34990416384429,0.0,1296.9825516599635,99.83002411625438
NL-506a,BRM,620.1919226433682,58.21462618557014,0.0,1296.9825516599635,70.40867488271364
NL-506c,GAL,53.18811926165248,6.27481332152201,0.0,1296.9825516599635,5.125148562000094
NL-506c,FEO,1013.1357840109371,119.52364554852588,0.0,1296.9825516599635,97.62464773365572
NL-506e,AMM,816.9641559207528,80.10599410054049,0.0,1296.9825516599635,68.29521246594834
NL-506b,LST,836.2322551782386,78.49336046175935,0.0,1296.9825516599635,94.93513674014731
NL-506b,BRM,62.471198423373636,5.863890403604183,0.0,1296.9825516599635,7.092182498245958
NL-506b,SCR,1225.3671939296598,115.01970685241554,0.0,1296.9825516599635,139.11255084008647
NL-506f,HE,76.56010242888723,7.50856220962594,0.0,1296.9825516599635,7.2913289682178934
NL-506f,N,26.0334061022196,2.8801411250422015,0.0,1296.9825516599635,2.1556217531758803
NL-506d,MGS,1407.900979695102,166.09566093727383,0.0,1296.9825516599635,135.66378698269267
NL-506d,SIO,555.6823944139924,65.55605536362853,0.0,1296.9825516599635,53.544943197736984
NL-506d,MAG,615.0205163155481,72.55640888149436,0.0,1296.9825516599635,59.262699237191555
LS-621a,GAL,102.6374033844148,16.520390282470885,0.0,1296.9825516599635,9.42970092980947
LS-621a,BRM,71.6322386966053,11.529837087195133,0.0,1296.9825516599635,6.5811348063027975
LS-621b,SIO,2550.5695014537337,413.6389703784159,0.0,1296.9825516599635,241.47764426619568
LS-621b,GAL,530.9006473696669,86.09888772921443,0.0,1296.9825516599635,50.26353431778887
LS-621c,BRM,62.83763280747503,10.845366870618472,0.0,1296.9825516599635,5.045622463451977
LS-621c,SIO,882.1573406203597,152.2546214614698,0.0,1296.9825516599635,70.83387287631336
LS-621d,SCR,421.41621802660626,39.12115801715755,0.0,1296.9825516599635,49.658300335783856
LS-621d,BRM,801.9826480837106,74.45012451020679,0.0,1296.9825516599635,94.50299608572202
LS-621d,HE,377.9451420571795,34.44721585365375,0.0,1296.9825516599635,47.92571435776465
LS-621d,CLI,39.23465750510952,3.6422547836294696,0.0,1296.9825516599635,4.623282926992945
LS-483a,LST,45.05477288918475,7.251960860990016,0.0,1296.9825516599635,4.139358750281992
LS-483a,CLI,546.3055878527098,87.93267587858617,0.0,1296.9825516599635,50.191237695682446
LS-483a,TAI,148.24832761268823,23.861868579355615,0.0,1296.9825516599635,13.620155485581373
LS-483d,FEO,692.9754503156237,83.38618969415839,0.0,1296.9825516599635,105.63108062520074
LS-483d,N,61.289422497172275,8.054079823313838,0.0,1296.9825516599635,8.642391873746261
LS-483b,BOR,131.82196275746077,22.75161370400315,0.0,1296.9825516599635,10.58480128465712
LS-483b,SIO,1317.8391688819138,227.450472343304,0.0,1296.9825516599635,105.81746346333529
LS-483c,CLI,51.492204250136865,8.288121899683007,0.0,1296.9825516599635,4.730790825610316
LS-483c,SIO,61.25773107979001,9.859969093980872,0.0,1296.9825516599635,5.627988088880546
LS-483c,AMM,1642.141666847736,284.71912646661855,0.0,1296.9825516599635,137.79996153283994
LS-483c,BRM,2051.4241247284003,330.19470541804026,0.0,1296.9825516599635,188.4723827621925
LS-483f,O,88.240671187386,9.762287154827904,0.0,1296.9825516599635,7.306516465018068
LS-483f,NE,188.68680172674863,18.50528596427375,0.0,1296.9825516599635,17.96990207306107
LS-123b,O,123.71690638743854,21.629822290579618,0.0,1296.9825516599635,10.601945368391972
LS-123a,FEO,40.782182139919364,6.564249906039484,0.0,1296.9825516599635,3.746819075343557
LS-123a,TS,1171.9674298077982,188.6384368693908,0.0,1296.9825516599635,107.67324579689357
LS-123a,TAI,533.3526526087453,85.84778734401947,0.0,1296.9825516599635,49.001200716119506
LS-123a,GAL,1208.2879917904077,194.484549879324,0.0,1296.9825516599635,111.01015832395602
LS-123c,HE,245.73868397641087,30.384080493592457,0.0,1296.9825516599635,24.45248751295079
LS-271b,AR,1773.3214192361743,162.37579744662582,0.0,1296.9825516599635,218.02287383277445
LS-271b,GAL,1371.9949155905863,128.7829915603995,0.0,1296.9825516599635,155.75879082853237
LS-271b,TCO,185.6125201626068,17.422612391618028,0.0,1296.9825516599635,21.072076415618017
LS-271c,AMM,706.0131989184523,66.27028336960517,0.0,1296.9825516599635,80.15172718419711
LS-271c,HE,136.37431321849397,12.487238703532359,0.0,1296.9825516599635,16.766683897425544
LS-271h,AMM,656.33307013333,64.35559340401485,0.0,1296.9825516599635,54.86704177696141
LS-271g,NE,582.5859469028334,57.136585323104825,0.0,1296.9825516599635,55.483543730559525
LG-093c,CLI,1377.484174355246,162.50726980793613,0.0,1296.9825516599635,132.73285713760237
LG-093c,H,432.9062252435444,53.526198566440435,0.0,1296.9825516599635,43.07679155660563
LG-093b,HEX,380.8682749351498,58.035202049580924,0.0,1296.9825516599635,43.71102939699797
LG-093b,N,76.68231201379265,11.68454755678248,0.0,1296.9825516599635,8.80058281366538
LG-093d,ALO,125.80053541463744,14.84118796513813,0.0,1296.9825516599635,12.122000968062423
LG-093d,SIO,1033.147778406157,121.8845398753889,0.0,1296.9825516599635,99.55298146158586
FW-918a,HE,1915.1284122489192,332.05033378979095,0.0,1296.9825516599635,160.70758501910663
YP-225a,HE,567.1396933518006,74.52816775090156,0.0,1296.9825516599635,79.97209432555329
YP-225b,GAL,57.02755367412473,5.294015377634358,0.0,1296.9825516599635,6.719939258687778
YP-225b,HE,509.0399567783844,46.39564666405131,0.0,1296.9825516599635,64.54932436083226
YP-225b,MGS,34.24399089143782,3.178958287546168,0.0,1296.9825516599635,4.03519919652334
YP-225b,TIO,721.8157437403441,67.0080233323039,0.0,1296.9825516599635,85.05639189114495
YP-225c,SIO,56.7977847264733,6.700659868820885,0.0,1296.9825516599635,5.472971948559769
YP-225c,BRM,91.12582375913853,10.750474745038847,0.0,1296.9825516599635,8.780783962348975
FK-794d,HE,392.29966610872435,35.92127768348209,0.0,1296.9825516599635,48.231696567169735
OS-476d,O,27.90013528476854,3.934004450420135,0.0,1296.9825516599635,2.3419892073855526
OS-476d,TAI,187.43449973042206,22.112391115683256,0.0,1296.9825516599635,18.06098185267426
OS-476d,H2O,47.297567639644654,5.579881590489048,0.0,1296.9825516599635,4.557541498730854
OS-476d,LIO,77.36261009484048,9.126773857574754,0.0,1296.9825516599635,7.454575859876475
OS-476a,LST,670.2676046814316,79.07412695210661,0.0,1296.9825516599635,64.58624779321741
OS-476a,LIO,147.33883316324895,17.382146350431793,0.0,1296.9825516599635,14.19740760523248
OS-476a,O,801.2761886261338,112.98239452594265,0.0,1296.9825516599635,67.26061242154309
OS-476a,SIO,52.363674541364524,6.177550308925677,0.0,1296.9825516599635,5.04570597724078
OS-476b,FEO,784.6627608695544,73.65276398806864,0.0,1296.9825516599635,89.0805945797619
OS-476b,GAL,1710.1401808480084,160.52316664923381,0.0,1296.9825516599635,194.14748822266054
OS-476c,BOR,507.60449684637945,59.88411515750934,0.0,1296.9825516599635,48.91220996702293
OS-476c,SIO,669.7082923087687,79.008142653816,0.0,1296.9825516599635,64.5323530693156
OS-476c,TAI,615.5919656032025,72.62382501976975,0.0,1296.9825516599635,59.317763460847814
OS-898a,BRM,51.38948596804654,6.062621420249266,0.0,1296.9825516599635,4.9518342398120545
OS-803a,CUO,84.40124364309946,7.922365108108045,0.0,1296.9825516599635,9.581839921480048
OS-803a,BRM,665.659294817042,62.4824439014946,0.0,1296.9825516599635,75.57045998224065
OS-803g,O,445.2591615033575,43.65910977379457,0.0,1296.9825516599635,37.222035773417154
OS-803g,NE,234.38371934064543,22.986969475745028,0.0,1296.9825516599635,22.321924191447817
OS-803i,LIO,695.2213012669573,64.53919241912372,0.0,1296.9825516599635,81.92259030707116
OS-803i,GAL,74.09552100612325,6.878478951802359,0.0,1296.9825516599635,8.731172361824354
OS-803d,BRM,66.46095561848827,6.169742490921461,0.0,1296.9825516599635,7.831540300372883
OS-803d,SIO,696.2519585041655,64.63487099748303,0.0,1296.9825516599635,82.04403956421699
OS-803f,HE,1530.0273047284527,150.0560322610696,0.0,1296.9825516599635,145.71470067576112
OS-803f,HE3,342.1290071535462,33.55399029561223,0.0,1296.9825516599635,32.583226270411046
OS-803b,BER,1109.5590643308149,130.89908224858308,0.0,1296.9825516599635,106.91588877272456
OS-803c,MAG,136.95190341052543,12.855059170176535,0.0,1296.9825516599635,15.547771084637803
OS-803h,AMM,101.58916567649977,9.961148291981997,0.0,1296.9825516599635,8.492482324754508
NJ-215a,BRM,96.48072947177545,9.056212109908856,0.0,1296.9825516599635,10.95319056216013
NJ-215a,FEO,31.59726115753394,2.9658927819210015,0.0,1296.9825516599635,3.58714973026873
NJ-215a,HE,708.3310931311069,64.85898430807012,0.0,1296.9825516599635,87.08651396996797
NJ-215d,TAI,114.94114300557041,13.560062384877638,0.0,1296.9825516599635,11.075601881910652
NJ-215c,MGS,65.23787130774186,6.056200409382502,0.0,1296.9825516599635,7.687416070120321
NJ-215b,FEO,30.19308254976478,2.8340888519364738,0.0,1296.9825516599635,3.4277372138168967
NJ-215b,BRM,771.6705098744177,72.4332398256653,0.0,1296.9825516599635,87.60562023244648
NJ-215e,AMM,54.65926801112617,5.359519103875915,0.0,1296.9825516599635,4.56931469391808
NJ-215f,H,44.373885453266574,4.351928339152176,0.0,1296.9825516599635,4.226020945286865
NJ-605a,GAL,569.3186135093807,92.32932683271919,0.0,1296.9825516599635,53.90079256761462
NJ-605c,SIO,353.4959028806643,42.53639346139806,0.0,1296.9825516599635,53.88380526447016
NJ-605f,H,77.30469524322206,7.581587470694087,0.0,1296.9825516599635,7.362241506007785
NJ-605b,BRM,1348.9394693799136,232.81818200418041,0.0,1296.9825516599635,108.31469908157692
NJ-605b,N,1135.327753018763,210.4388320157906,0.0,1296.9825516599635,82.07479848372006
NJ-605b,NE,1645.5491811818317,305.0109950995996,0.0,1296.9825516599635,118.95958420943961
NJ-605b,SIO,815.6826859191949,140.78152825885553,0.0,1296.9825516599635,65.496211414144
NJ-605b,GAL,703.0633242819281,121.34415865848891,0.0,1296.9825516599635,56.453305825424565
NJ-605d,HE,1755.1390480407954,217.01217427467748,0.0,1296.9825516599635,174.64696628647062
NJ-605d,GAL,67.47312497239066,7.960072085623175,0.0,1296.9825516599635,6.501635971084659
GM-844a,MAG,823.5677821097695,133.56222178401987,0.0,1296.9825516599635,77.9720794920711
GM-844g,AMM,66.18534820347448,6.489688775579567,0.0,1296.9825516599635,5.532852800126429
GM-844d,SIO,2329.00039495481,274.76141113771024,0.0,1296.9825516599635,224.41991164192646
GM-844d,TAI,1786.248869689215,210.73086167873817,0.0,1296.9825516599635,172.1209727463025
GM-844d,BRM,1637.1404854081823,193.13995436662694,0.0,1296.9825516599635,157.75305314529743
GM-844d,HE,291.4669858741196,36.03810444787005,0.0,1296.9825516599635,29.00273053146351
GM-844e,BOR,989.6856098569518,92.89733663975919,0.0,1296.9825516599635,112.35627198032392
GM-844b,TAI,170.44389018943806,27.641762047678824,0.0,1296.9825516599635,16.136940812258917
GM-844b,ALO,2205.260480316917,357.6384309365376,0.0,1296.9825516599635,208.78517737969904
GM-212d,AMM,487.63323460187223,74.30362453010545,0.0,1296.9825516599635,55.96410112200845
GM-212d,SIO,30.360952955704636,3.65335334939603,0.0,1296.9825516599635,4.62795654313767
GM-212d,FEO,21.44180654150836,2.580106621152768,0.0,1296.9825516599635,3.2684003372766544
GM-212b,HE,408.53856398841145,70.83356169263604,0.0,1296.9825516599635,34.28242492034932
GM-212b,LST,532.2250293292627,85.66628648707672,0.0,1296.9825516599635,48.89760154138993
GM-037a,HE,196.06639849418573,24.242407168209517,0.0,1296.9825516599635,19.5097942387798
GM-037a,ALO,52.48900226768069,6.1923357177267695,0.0,1296.9825516599635,5.057782418845119
GM-037a,GAL,2061.777127195972,243.23602269325127,0.0,1296.9825516599635,198.67057202437385
GM-037b,TAI,100.67120636475562,9.449553327292605,0.0,1296.9825516599635,11.428923822122345
GM-037i,SIO,1091.7746526500018,102.47997589521681,0.0,1296.9825516599635,123.94615885351465
GM-037i,TAI,1854.049907731539,174.03132541287135,0.0,1296.9825516599635,210.48516177606018
GM-037i,BER,93.63003704745607,8.788630434313223,0.0,1296.9825516599635,10.629559330010181
GM-037c,CLI,456.27464557141394,42.357156049212314,0.0,1296.9825516599635,53.76590272555219
GM-037c,BRM,873.3422448855871,81.0746205383844,0.0,1296.9825516599635,102.9117761426972
GM-037e,O,1369.1133855425878,134.24602290125955,0.0,1296.9825516599635,114.4528666012551
GM-037d,TAI,809.9169551260248,95.54911453722704,0.0,1296.9825516599635,78.04270531701964
CG-856c,FEO,562.4983297089416,66.36015827572784,0.0,1296.9825516599635,54.20171921201468
CG-856c,H,732.3770027250112,90.55392273765416,0.0,1296.9825516599635,72.87594783255511
CG-856b,H2O,40.98846916175827,4.835572227319326,0.0,1296.9825516599635,3.9496037216421764
CG-856b,GAL,71.4298175922983,8.426858802379007,0.0,1296.9825516599635,6.88289851190581
CG-856d,MGS,668.7120946578015,62.07827417178472,0.0,1296.9825516599635,78.79883263674414
TD-298a,TAI,746.9386399385126,120.22632531559127,0.0,1296.9825516599635,68.62418334141464
TD-298a,BRM,684.6846453341803,110.20599886934981,0.0,1296.9825516599635,62.904664613859175
TD-298d,N,105.06706001290968,10.304356071391178,0.0,1296.9825516599635,10.006236590255188
TD-298b,AMM,59.996537488701286,4.948835248385555,0.0,1296.9825516599635,10.884240660792514
TD-298b,BOR,50.29045047460438,3.8012897405996062,0.0,1296.9825516599635,10.771629345840996
TD-298b,TCO,334.02666385349573,25.247976870563033,0.0,1296.9825516599635,71.54462488807098
TD-298c,BRM,625.5244990522858,73.79560537350197,0.0,1296.9825516599635,60.274851438957405
TD-298c,SIO,1404.573170279597,165.70306606567905,0.0,1296.9825516599635,135.34312293445694
TD-298e,AMM,721.1229329762107,70.70845029871819,0.0,1296.9825516599635,60.28323710992214
TD-331a,H,619.3598779795601,76.58004870262516,0.0,1296.9825516599635,61.630059367338845
TD-331a,H2O,594.0621204054589,70.08386381541652,0.0,1296.9825516599635,57.24317130216518
TD-331a,MAG,121.83759447191726,14.373664108965349,0.0,1296.9825516599635,11.740136345740325
TD-331d,SIO,1933.4406849491868,228.09566374419066,0.0,1296.9825516599635,186.3042138683799
TD-331d,TIO,85.10106740883876,10.039710350084173,0.0,1296.9825516599635,8.20024507934692
TD-331b,CLI,565.6823646177803,66.73579149870169,0.0,1296.9825516599635,54.50852930721874
TD-331b,HAL,181.82578801890597,21.450709156393305,0.0,1296.9825516599635,17.520532572609664
TD-331c,H2O,590.6944671762767,55.44583271898759,0.0,1296.9825516599635,67.05991028900891
TD-331c,SIO,38.691409295015575,3.6317885584547294,0.0,1296.9825516599635,4.3925287614125725
TD-152a,SIO,32.83940533981292,3.0485669761461285,0.0,1296.9825516599635,3.8696874573299325
TD-152a,HE,632.7690741782209,57.67274257076206,0.0,1296.9825516599635,80.23891969725219
TD-152d,FEO,38.30658569517753,4.51917980103169,0.0,1296.9825516599635,3.691180386073927
TD-152b,GAL,70.01768544946023,6.499922924871934,0.0,1296.9825516599635,8.250653639168252
TD-152b,FEO,778.3853542157517,72.25952665778283,0.0,1296.9825516599635,91.72236863029536
TD-152b,SIO,593.5002294272,55.09616209686275,0.0,1296.9825516599635,69.93611394517279
TD-152b,AMM,649.4341227700756,60.28865015588503,0.0,1296.9825516599635,76.52717986944359
TD-152c,LIO,532.3956147350416,62.80882163223808,0.0,1296.9825516599635,51.3010547684795
TD-152c,HAL,159.72407527167692,18.843282469758158,0.0,1296.9825516599635,15.390835887021671
TD-152c,H,438.7259561297778,54.24577258237085,0.0,1296.9825516599635,43.65589003032422
TD-152c,FEO,45.19435212858251,5.3317569173468735,0.0,1296.9825516599635,4.3548779696996975
TD-152c,N,469.36737930768,66.1822367609271,0.0,1296.9825516599635,39.399570124577146
TD-228a,FEO,665.5940250024137,107.94280533626073,0.0,1296.9825516599635,63.01576063841039
TD-228a,H,2033.7817434131878,355.5725645942838,0.0,1296.9825516599635,174.28533871817598
TD-228d,ALO,57.38894267163756,5.38684191592675,0.0,1296.9825516599635,6.51520804915989
TD-228c,CLI,57.17283372464383,6.879644518639655,0.0,1296.9825516599635,8.714923748003502
TD-228e,BER,219.5514084648191,25.901350183427514,0.0,1296.9825516599635,21.15573178745263
TD-228e,SIO,36.87261235658648,4.350008280537903,0.0,1296.9825516599635,3.5530042953181646
TD-228e,HE,116.46532071473177,14.400222309517048,0.0,1296.9825516599635,11.58900485013651
FW-129a,AMM,1277.9798707812977,221.57973322073428,0.0,1296.9825516599635,107.24140346031163
FW-129a,BOR,150.57001561645006,24.23556462652296,0.0,1296.9825516599635,13.833458071246014
FW-129a,FEO,48.41604933598832,7.792987786042801,0.0,1296.9825516599635,4.448172404862261
FW-129b,GAL,678.3702833155246,81.62874038562886,0.0,1296.9825516599635,103.40479746866278
